student_id,programme,school,semester,credits_registered,credits_passed,failed_courses,failed_ratio,cumulative_gpa,gpa_band,risk_level,avg_attendance,avg_assignments,avg_quizzes,avg_labs,avg_midterm,avg_final,avg_overall,study_hours,base_exam,anxiety,attendance_base
STU07172,MECH,ENGR,3,33,33,0,0.0,2.4,Below Average (2.0-2.5),Medium Risk,67.0,84.7,58.1,82.9,82.4,78.2,79.1,22.4,85.0,0.453,71.2
STU07173,MATH,SCI,1,15,15,0,0.0,3.0,Good (3.0-3.5),Low Risk,90.1,76.2,82.5,83.2,89.5,86.1,84.8,13.6,99.9,0.518,92.6
STU07174,EEE,ENGR,2,30,30,0,0.0,3.4,Good (3.0-3.5),Low Risk,92.5,80.7,92.3,92.3,89.0,90.5,89.0,23.7,100.0,0.201,97.5
STU07175,DSAI,CS&AI,2,30,24,2,0.2,0.87,At Risk (<2.0),High Risk,69.7,81.6,52.3,74.6,61.0,54.8,63.4,16.3,70.1,0.406,67.0
STU07176,CSAI,CS&AI,7,105,105,0,0.0,2.574,Average (2.5-3.0),Low Risk,78.4,53.6,69.1,76.7,89.7,90.8,80.6,19.0,96.1,0.252,79.6
STU07177,CSAI,CS&AI,5,75,75,0,0.0,3.056,Good (3.0-3.5),Low Risk,69.2,76.9,64.3,83.1,91.0,91.4,85.2,27.1,98.2,0.208,70.1
STU07178,FIN,BUS,2,27,27,0,0.0,2.256,Below Average (2.0-2.5),Medium Risk,77.8,77.5,56.4,84.4,79.7,79.2,77.6,24.2,83.9,0.372,82.7
STU07179,BUS,BUS,3,33,33,0,0.0,2.073,Below Average (2.0-2.5),Medium Risk,67.9,62.8,57.1,77.4,80.6,82.1,75.5,14.8,82.8,0.382,70.2
STU07180,DSAI,CS&AI,4,60,60,0,0.0,3.65,High (>=3.5),Low Risk,96.4,75.7,91.3,90.0,96.2,95.3,91.4,20.6,100.0,0.258,96.2
STU07181,DSAI,CS&AI,1,15,15,0,0.0,3.38,Good (3.0-3.5),Low Risk,97.2,87.6,94.8,88.6,85.3,93.8,89.6,15.8,100.0,0.34,100.0
STU07182,SWE,CS&AI,4,48,3,15,0.9375,0.062,At Risk (<2.0),High Risk,74.9,79.4,32.2,58.1,33.1,33.5,43.8,20.1,40.0,0.306,76.7
STU07183,CIV,ENGR,2,24,0,8,1.0,0.0,At Risk (<2.0),High Risk,83.1,71.6,36.4,58.6,41.7,40.2,47.8,17.9,48.5,0.541,81.6
STU07184,DSAI,CS&AI,5,63,0,21,1.0,0.0,At Risk (<2.0),High Risk,77.4,66.6,40.3,58.9,40.3,38.6,46.6,14.2,47.6,0.611,77.8
STU07185,CSAI,CS&AI,7,105,105,0,0.0,1.549,At Risk (<2.0),High Risk,72.3,81.7,51.2,79.3,71.4,65.9,70.5,20.9,75.9,0.275,73.6
STU07186,SWE,CS&AI,4,48,48,0,0.0,3.075,Good (3.0-3.5),Low Risk,86.4,75.0,71.8,86.2,90.7,90.5,85.7,32.0,93.4,0.113,82.7
STU07187,DSAI,CS&AI,1,15,15,0,0.0,3.0,Good (3.0-3.5),Low Risk,87.3,87.1,75.7,94.1,88.2,77.5,84.5,26.2,91.4,0.348,89.2
STU07188,DSAI,CS&AI,1,15,15,0,0.0,2.62,Average (2.5-3.0),Low Risk,75.6,53.8,72.0,67.8,92.1,94.0,81.3,11.3,100.0,0.566,80.2
STU07189,CSAI,CS&AI,1,15,15,0,0.0,2.0,Below Average (2.0-2.5),Medium Risk,73.2,81.7,64.1,83.7,71.2,74.2,74.9,14.9,82.5,0.378,69.0
STU07190,CIV,ENGR,2,24,18,2,0.25,0.912,At Risk (<2.0),High Risk,82.5,59.3,62.3,63.4,63.9,63.3,62.8,27.0,70.9,0.368,83.5
STU07191,MECH,ENGR,1,15,15,0,0.0,3.02,Good (3.0-3.5),Low Risk,83.0,72.3,74.1,85.4,91.2,88.0,84.8,23.9,96.6,0.424,82.5
STU07192,DSAI,CS&AI,5,63,63,0,0.0,2.938,Average (2.5-3.0),Low Risk,69.9,70.1,68.6,79.0,91.7,92.4,84.5,16.9,100.0,0.271,71.9
STU07193,MECH,ENGR,2,30,30,0,0.0,2.59,Average (2.5-3.0),Low Risk,81.8,74.8,74.2,83.4,81.6,85.3,81.2,28.3,89.5,0.205,82.4
STU07194,SWE,CS&AI,4,48,48,0,0.0,1.975,At Risk (<2.0),High Risk,72.4,71.0,60.5,76.0,80.9,75.0,74.9,32.5,80.7,0.01,71.0
STU07195,PHYS,SCI,2,30,27,1,0.1,1.29,At Risk (<2.0),High Risk,74.2,52.9,54.7,59.7,76.0,74.8,67.6,24.4,80.5,0.171,75.4
STU07196,FIN,BUS,2,27,27,0,0.0,3.289,Good (3.0-3.5),Low Risk,86.0,75.3,82.5,92.8,90.6,91.0,87.9,28.5,95.0,0.0,88.6
STU07197,CSAI,CS&AI,8,117,117,0,0.0,2.969,Average (2.5-3.0),Low Risk,95.9,82.2,90.2,89.3,83.8,83.0,84.8,21.8,91.5,0.293,99.7
STU07198,BUS,BUS,3,33,33,0,0.0,3.582,High (>=3.5),Low Risk,87.9,82.5,81.0,94.5,94.9,92.4,90.8,21.5,100.0,0.192,86.8
STU07199,MATH,SCI,2,30,30,0,0.0,3.29,Good (3.0-3.5),Low Risk,86.6,76.9,77.9,87.6,94.5,90.4,87.9,20.9,98.1,0.214,83.7
STU07200,CIV,ENGR,2,24,24,0,0.0,3.55,High (>=3.5),Low Risk,80.1,95.0,73.0,90.6,92.9,91.8,90.6,32.4,99.6,0.142,82.9
STU07201,DSAI,CS&AI,2,30,30,0,0.0,2.43,Below Average (2.0-2.5),Medium Risk,77.2,81.3,52.2,82.2,84.3,82.5,79.8,26.9,88.7,0.395,77.0
STU07202,DSAI,CS&AI,5,63,63,0,0.0,3.157,Good (3.0-3.5),Low Risk,90.4,87.0,70.3,94.6,87.0,88.4,86.9,15.9,94.3,0.394,90.0
STU07203,CSAI,CS&AI,1,15,12,1,0.2,0.8,At Risk (<2.0),High Risk,80.9,46.2,57.2,59.3,70.2,66.6,62.6,24.9,67.9,0.237,83.7
STU07204,FIN,BUS,1,15,15,0,0.0,2.46,Below Average (2.0-2.5),Medium Risk,84.5,78.1,74.8,91.4,74.0,82.8,79.9,11.7,80.6,0.304,87.8
STU07205,EEE,ENGR,2,30,27,1,0.1,1.2,At Risk (<2.0),High Risk,85.8,43.7,63.5,72.6,76.4,68.7,67.3,19.4,81.1,0.5,82.4
STU07206,SWE,CS&AI,1,15,15,0,0.0,2.76,Average (2.5-3.0),Low Risk,74.6,53.8,70.2,68.5,95.1,93.8,82.0,16.9,100.0,0.334,78.8
STU07207,MECH,ENGR,3,33,33,0,0.0,2.782,Average (2.5-3.0),Low Risk,70.7,59.2,66.8,87.5,93.0,88.6,83.2,24.9,98.2,0.314,71.0
STU07208,CSAI,CS&AI,7,105,45,20,0.5714,0.503,At Risk (<2.0),High Risk,95.8,85.3,53.0,64.3,51.9,53.5,59.4,31.6,58.0,0.149,98.7
STU07209,CSAI,CS&AI,1,15,15,0,0.0,1.74,At Risk (<2.0),High Risk,75.5,69.7,69.5,79.1,65.2,77.6,72.1,21.1,85.2,0.387,77.4
STU07210,EEE,ENGR,2,30,0,10,1.0,0.0,At Risk (<2.0),High Risk,80.7,46.9,42.0,49.3,57.0,51.9,51.3,5.5,57.9,0.512,77.3
STU07211,MECH,ENGR,1,15,15,0,0.0,2.12,Below Average (2.0-2.5),Medium Risk,68.4,60.3,55.9,68.5,82.5,87.1,75.8,24.3,86.6,0.312,67.0
STU07212,PHYS,SCI,2,30,30,0,0.0,1.42,At Risk (<2.0),High Risk,69.0,59.0,49.5,73.7,77.8,70.2,69.3,12.1,78.7,0.37,71.4
STU07213,CIV,ENGR,2,24,24,0,0.0,2.875,Average (2.5-3.0),Medium Risk,59.2,77.1,57.4,89.7,89.0,87.7,83.8,13.0,96.5,0.323,60.0
STU07214,EEE,ENGR,2,30,30,0,0.0,2.26,Below Average (2.0-2.5),Medium Risk,75.8,59.9,61.9,71.4,88.0,84.0,77.5,19.0,90.4,0.277,78.0
STU07215,PHYS,SCI,2,30,30,0,0.0,3.47,Good (3.0-3.5),Low Risk,86.0,91.7,77.7,87.0,92.3,90.0,89.3,25.6,100.0,0.152,90.3
STU07216,CSAI,CS&AI,6,90,87,1,0.0333,1.603,At Risk (<2.0),High Risk,88.3,74.7,68.6,81.5,69.8,65.3,70.8,18.7,76.7,0.392,89.5
STU07217,CIV,ENGR,2,24,24,0,0.0,1.213,At Risk (<2.0),High Risk,77.1,51.7,46.9,65.1,71.9,74.3,66.1,14.6,76.8,0.321,73.3
STU07218,MATH,SCI,3,33,33,0,0.0,1.836,At Risk (<2.0),High Risk,62.8,61.9,52.4,81.9,79.6,76.6,73.7,17.8,81.8,0.239,62.5
STU07219,DSAI,CS&AI,1,15,15,0,0.0,3.6,High (>=3.5),Low Risk,85.7,91.6,81.6,95.0,94.2,89.2,91.2,22.0,100.0,0.047,86.1
STU07220,CSAI,CS&AI,8,117,117,0,0.0,3.156,Good (3.0-3.5),Low Risk,86.8,63.5,86.1,89.4,93.1,91.1,86.8,18.5,100.0,0.369,84.2
STU07221,CSAI,CS&AI,3,45,21,8,0.5333,0.487,At Risk (<2.0),High Risk,75.5,63.8,44.9,64.9,60.3,55.8,58.6,31.4,64.2,0.107,74.5
STU07222,CSAI,CS&AI,5,75,60,5,0.2,0.956,At Risk (<2.0),High Risk,70.9,60.6,56.9,68.0,68.2,62.1,64.1,21.4,76.9,0.438,71.0
STU07223,MECH,ENGR,3,33,33,0,0.0,3.555,High (>=3.5),Low Risk,88.0,90.6,82.4,93.3,92.6,89.1,90.3,20.8,100.0,0.239,84.2
STU07224,CSAI,CS&AI,7,105,57,16,0.4571,0.56,At Risk (<2.0),High Risk,65.5,64.3,39.8,68.6,61.8,59.5,60.3,23.6,69.0,0.169,66.6
STU07225,CIV,ENGR,2,24,18,2,0.25,0.988,At Risk (<2.0),High Risk,81.9,71.3,68.1,74.4,61.9,59.6,65.1,13.6,68.6,0.386,82.3
STU07226,CSAI,CS&AI,4,60,60,0,0.0,3.27,Good (3.0-3.5),Low Risk,92.7,69.4,86.4,88.5,93.7,90.0,87.4,22.6,99.5,0.147,92.9
STU07227,CSAI,CS&AI,1,15,15,0,0.0,1.06,At Risk (<2.0),High Risk,58.2,65.4,40.2,74.9,66.3,65.3,64.6,21.7,72.7,0.54,60.0
STU07228,DSAI,CS&AI,2,30,30,0,0.0,2.56,Average (2.5-3.0),Low Risk,86.6,79.5,79.7,82.4,79.9,82.6,81.0,21.2,88.0,0.256,86.4
STU07229,CSAI,CS&AI,1,15,15,0,0.0,3.4,Good (3.0-3.5),Low Risk,88.7,84.1,77.8,89.8,92.8,90.3,88.8,27.3,100.0,0.299,89.9
STU07230,FIN,BUS,2,27,27,0,0.0,3.044,Good (3.0-3.5),Low Risk,80.7,82.9,76.3,88.9,87.8,86.8,85.7,18.0,94.5,0.517,78.9
STU07231,DSAI,CS&AI,5,63,63,0,0.0,2.21,Below Average (2.0-2.5),Medium Risk,82.0,69.3,75.5,86.0,75.8,78.0,77.0,19.9,83.7,0.34,82.0
STU07232,DSAI,CS&AI,5,63,63,0,0.0,3.271,Good (3.0-3.5),Low Risk,97.5,74.1,95.9,84.3,90.9,91.7,88.1,14.0,100.0,0.464,100.0
STU07233,CSAI,CS&AI,1,15,15,0,0.0,1.32,At Risk (<2.0),High Risk,71.9,78.2,56.2,87.4,63.1,64.5,68.8,16.5,74.4,0.59,67.3
STU07234,DSAI,CS&AI,2,30,30,0,0.0,3.0,Good (3.0-3.5),Low Risk,78.2,88.7,67.4,91.7,84.2,85.7,84.7,21.9,90.6,0.112,75.6
STU07235,EEE,ENGR,2,30,30,0,0.0,3.14,Good (3.0-3.5),Low Risk,94.4,73.4,91.6,84.4,89.1,89.1,86.3,25.5,100.0,0.366,92.4
STU07236,PHYS,SCI,2,30,30,0,0.0,2.86,Average (2.5-3.0),Low Risk,82.3,77.8,79.7,89.2,89.2,79.4,83.6,24.3,91.3,0.335,80.3
STU07237,DSAI,CS&AI,5,63,54,3,0.1429,0.9,At Risk (<2.0),High Risk,89.2,64.4,58.6,58.8,66.2,64.1,63.4,23.9,70.6,0.1,90.5
STU07238,EEE,ENGR,2,30,30,0,0.0,3.46,Good (3.0-3.5),Low Risk,96.8,82.0,92.5,88.0,93.7,89.9,89.8,25.1,100.0,0.237,99.5
STU07239,SWE,CS&AI,4,48,0,16,1.0,0.0,At Risk (<2.0),High Risk,61.1,60.9,35.0,54.6,30.6,30.5,39.2,12.8,40.0,0.695,60.0
STU07240,CHEM,SCI,2,21,21,0,0.0,1.857,At Risk (<2.0),High Risk,79.0,65.2,59.0,74.0,76.2,78.3,73.2,17.1,82.6,0.271,80.0
STU07241,MECH,ENGR,3,33,33,0,0.0,3.609,High (>=3.5),Low Risk,93.8,96.3,87.2,92.3,89.3,91.6,91.3,20.3,100.0,0.436,93.8
STU07242,DSAI,CS&AI,1,15,15,0,0.0,1.34,At Risk (<2.0),High Risk,80.1,70.6,57.9,65.9,77.0,65.4,69.0,12.0,76.5,0.314,80.3
STU07243,MATH,SCI,2,30,30,0,0.0,3.18,Good (3.0-3.5),Low Risk,92.3,85.5,84.2,90.3,85.0,88.3,86.8,24.5,94.3,0.186,95.9
STU07244,CHEM,SCI,1,15,12,1,0.2,0.8,At Risk (<2.0),High Risk,69.7,70.9,43.6,75.2,63.5,61.1,63.7,23.0,68.9,0.288,70.4
STU07245,SWE,CS&AI,2,30,12,6,0.6,0.4,At Risk (<2.0),High Risk,70.9,57.4,48.5,63.1,61.9,56.2,58.3,10.2,63.8,0.528,74.7
STU07246,FIN,BUS,2,27,27,0,0.0,3.489,Good (3.0-3.5),Low Risk,81.5,84.2,78.3,95.6,92.8,90.6,89.8,25.2,95.6,0.21,79.0
STU07247,BUS,BUS,3,33,30,1,0.0909,1.555,At Risk (<2.0),High Risk,94.1,46.9,70.8,68.9,73.4,79.7,70.4,18.4,77.9,0.379,94.3
STU07248,CSAI,CS&AI,3,45,45,0,0.0,3.827,High (>=3.5),Low Risk,93.1,97.6,90.9,98.1,93.7,92.8,94.4,30.0,100.0,0.232,92.7
STU07249,PHYS,SCI,2,30,30,0,0.0,3.34,Good (3.0-3.5),Low Risk,85.8,69.6,84.5,83.8,92.9,97.1,88.5,17.1,100.0,0.179,85.6
STU07250,EEE,ENGR,2,30,30,0,0.0,3.27,Good (3.0-3.5),Low Risk,89.3,68.3,86.5,89.9,91.5,93.1,87.8,8.8,97.1,0.433,91.0
STU07251,MECH,ENGR,2,30,24,2,0.2,1.27,At Risk (<2.0),High Risk,87.5,88.7,61.2,77.5,59.5,61.7,67.4,25.0,66.9,0.375,87.2
STU07252,MECH,ENGR,3,33,33,0,0.0,2.182,Below Average (2.0-2.5),Medium Risk,81.5,90.2,62.3,75.2,73.1,77.4,76.2,10.8,79.8,0.206,81.3
STU07253,CHEM,SCI,2,21,21,0,0.0,3.471,Good (3.0-3.5),Low Risk,87.1,92.0,83.3,84.8,90.2,91.8,89.5,13.9,96.4,0.221,87.5
STU07254,EEE,ENGR,2,30,30,0,0.0,3.37,Good (3.0-3.5),Low Risk,89.6,74.6,85.8,86.3,94.5,92.0,88.7,29.3,100.0,0.283,88.3
STU07255,MECH,ENGR,3,33,33,0,0.0,1.255,At Risk (<2.0),High Risk,72.6,68.0,53.5,68.7,70.4,66.4,66.9,25.2,73.0,0.314,71.2
STU07256,CSAI,CS&AI,6,90,15,25,0.8333,0.167,At Risk (<2.0),High Risk,57.5,52.2,38.5,62.7,58.2,55.0,55.0,15.2,63.4,0.432,60.0
STU07257,SWE,CS&AI,4,48,48,0,0.0,2.212,Below Average (2.0-2.5),Medium Risk,65.9,68.6,54.0,83.9,81.6,82.6,77.5,21.8,84.3,0.464,67.8
STU07258,BUS,BUS,3,33,33,0,0.0,1.145,At Risk (<2.0),High Risk,81.2,71.1,55.1,74.9,69.6,59.7,66.2,20.9,67.8,0.219,82.4
STU07259,MATH,SCI,1,15,0,5,1.0,0.0,At Risk (<2.0),High Risk,65.4,49.5,38.1,58.9,59.6,56.2,54.8,20.7,66.9,0.32,65.9
STU07260,CSAI,CS&AI,8,117,54,20,0.5263,0.477,At Risk (<2.0),High Risk,58.9,51.7,39.6,57.9,65.1,62.5,58.7,11.3,72.0,0.454,60.0
STU07261,BUS,BUS,3,33,33,0,0.0,2.127,Below Average (2.0-2.5),Medium Risk,85.8,74.8,70.4,76.9,79.8,76.4,76.7,15.1,84.5,0.591,87.0
STU07262,CHEM,SCI,2,21,21,0,0.0,2.957,Average (2.5-3.0),Low Risk,72.8,76.3,70.4,74.6,94.9,88.7,84.8,21.8,98.7,0.257,73.7
STU07263,MECH,ENGR,3,33,33,0,0.0,2.245,Below Average (2.0-2.5),Medium Risk,81.5,87.7,71.7,85.1,74.4,72.0,77.0,17.8,82.0,0.586,81.5
STU07264,CSAI,CS&AI,5,75,75,0,0.0,2.768,Average (2.5-3.0),Low Risk,87.5,80.5,79.0,91.1,81.6,83.2,83.1,20.6,88.2,0.225,87.5
STU07265,MECH,ENGR,3,33,6,9,0.8182,0.182,At Risk (<2.0),High Risk,72.1,52.0,41.0,58.5,57.1,55.6,54.5,9.8,63.4,0.565,73.9
STU07266,CSAI,CS&AI,7,105,96,3,0.0857,1.389,At Risk (<2.0),High Risk,91.4,68.0,71.2,73.1,67.0,68.6,68.9,22.8,76.0,0.36,89.5
STU07267,DSAI,CS&AI,2,30,15,5,0.5,0.56,At Risk (<2.0),High Risk,82.1,79.7,51.6,71.0,54.5,57.3,61.3,14.5,63.9,0.568,76.2
STU07268,EEE,ENGR,2,30,27,1,0.1,1.28,At Risk (<2.0),High Risk,67.6,57.3,51.6,64.7,72.8,74.2,67.6,26.5,78.6,0.3,65.8
STU07269,BUS,BUS,3,33,33,0,0.0,3.545,High (>=3.5),Low Risk,73.0,87.8,67.3,89.9,93.9,95.4,90.2,41.7,97.0,0.03,70.7
STU07270,DSAI,CS&AI,5,63,63,0,0.0,3.49,Good (3.0-3.5),Low Risk,89.3,93.7,81.0,94.2,89.4,89.9,90.1,16.4,96.0,0.123,90.9
STU07271,BUS,BUS,3,33,33,0,0.0,3.727,High (>=3.5),Low Risk,92.3,81.1,90.8,79.6,97.9,97.6,91.8,24.3,99.5,0.027,96.9
STU07272,BUS,BUS,2,30,30,0,0.0,3.47,Good (3.0-3.5),Low Risk,82.5,74.8,78.6,91.6,95.8,93.9,89.7,17.7,100.0,0.222,80.6
STU07273,CSAI,CS&AI,5,75,75,0,0.0,2.296,Below Average (2.0-2.5),Medium Risk,78.6,61.5,73.2,77.3,83.6,81.8,77.8,25.2,89.3,0.325,76.8
STU07274,DSAI,CS&AI,4,60,60,0,0.0,3.72,High (>=3.5),Low Risk,95.8,89.5,94.2,92.8,93.0,92.4,92.4,20.1,100.0,0.332,100.0
STU07275,MATH,SCI,3,33,33,0,0.0,3.064,Good (3.0-3.5),Low Risk,83.1,70.6,72.9,89.2,91.7,89.0,85.5,23.6,95.1,0.535,84.4
STU07276,MATH,SCI,1,15,0,5,1.0,0.0,At Risk (<2.0),High Risk,77.2,70.5,40.8,47.3,32.7,34.1,41.8,19.5,40.0,0.308,78.1
STU07277,DSAI,CS&AI,3,45,45,0,0.0,2.813,Average (2.5-3.0),Low Risk,69.2,62.6,68.1,73.0,92.6,92.0,82.5,20.1,100.0,0.305,72.0
STU07278,CIV,ENGR,2,24,9,5,0.625,0.375,At Risk (<2.0),High Risk,74.7,63.2,40.0,63.5,60.0,58.2,58.5,13.9,66.4,0.303,70.7
STU07279,EEE,ENGR,2,30,30,0,0.0,1.46,At Risk (<2.0),High Risk,95.2,77.0,69.5,71.0,65.4,69.3,69.6,25.7,72.1,0.167,94.8
STU07280,MATH,SCI,1,15,15,0,0.0,1.32,At Risk (<2.0),High Risk,73.2,52.6,47.3,55.8,77.6,81.1,68.6,16.1,75.5,0.452,65.5
STU07281,MATH,SCI,3,33,33,0,0.0,2.482,Below Average (2.0-2.5),Medium Risk,72.2,58.7,63.7,69.7,92.4,89.5,80.2,16.1,100.0,0.404,70.0
STU07282,CSAI,CS&AI,6,90,87,1,0.0333,1.387,At Risk (<2.0),High Risk,71.4,57.8,52.6,69.8,73.4,73.8,68.6,16.1,81.0,0.373,73.7
STU07283,CSAI,CS&AI,5,75,48,9,0.36,0.756,At Risk (<2.0),High Risk,69.4,58.1,52.9,65.6,67.0,64.3,63.2,18.7,76.8,0.591,69.2
STU07284,CSAI,CS&AI,3,45,45,0,0.0,3.607,High (>=3.5),Low Risk,87.7,81.6,82.9,92.8,96.1,90.5,90.4,30.8,100.0,0.141,88.8
STU07285,BUS,BUS,3,33,30,1,0.0909,1.3,At Risk (<2.0),High Risk,78.7,77.6,52.6,66.3,69.4,67.6,68.0,20.4,70.4,0.169,79.3
STU07286,BUS,BUS,2,30,27,1,0.1,1.17,At Risk (<2.0),High Risk,60.1,77.7,45.3,68.6,69.3,66.7,67.2,17.8,72.9,0.273,60.3
STU07287,PHYS,SCI,2,30,30,0,0.0,2.51,Average (2.5-3.0),Medium Risk,60.2,71.0,50.0,86.2,87.9,82.3,79.7,26.2,89.9,0.301,64.3
STU07288,CSAI,CS&AI,2,30,30,0,0.0,1.95,At Risk (<2.0),High Risk,85.9,66.5,64.2,70.0,80.0,79.5,74.8,19.1,84.6,0.326,85.3
STU07289,MECH,ENGR,2,30,0,10,1.0,0.0,At Risk (<2.0),High Risk,67.4,75.5,39.4,66.2,50.4,52.1,55.9,23.5,57.5,0.445,71.8
STU07290,CSAI,CS&AI,1,15,15,0,0.0,1.06,At Risk (<2.0),High Risk,79.7,60.4,52.8,72.9,61.7,67.4,64.0,15.0,68.6,0.453,78.5
STU07291,DSAI,CS&AI,5,63,63,0,0.0,3.471,Good (3.0-3.5),Low Risk,87.3,89.1,86.0,93.8,88.1,91.7,90.0,29.2,95.2,0.057,85.6
STU07292,DSAI,CS&AI,5,63,63,0,0.0,1.51,At Risk (<2.0),High Risk,76.5,49.0,66.9,60.8,77.5,78.4,69.9,16.8,85.5,0.469,77.8
STU07293,CHEM,SCI,2,21,21,0,0.0,2.943,Average (2.5-3.0),Low Risk,74.5,62.4,69.6,78.2,95.4,92.9,84.6,24.9,100.0,0.364,72.2
STU07294,CSAI,CS&AI,3,45,45,0,0.0,3.073,Good (3.0-3.5),Low Risk,94.8,86.0,84.7,88.3,84.1,85.0,85.3,26.3,92.5,0.573,95.9
STU07295,EEE,ENGR,2,30,3,9,0.9,0.1,At Risk (<2.0),High Risk,63.5,59.0,38.1,49.2,59.2,50.6,53.0,10.0,58.6,0.425,60.8
STU07296,FIN,BUS,2,27,27,0,0.0,3.933,High (>=3.5),Low Risk,95.3,97.0,91.1,97.2,93.2,97.9,95.6,31.9,100.0,0.22,100.0
STU07297,CIV,ENGR,2,24,24,0,0.0,3.538,High (>=3.5),Low Risk,69.7,85.6,68.7,92.5,94.5,93.9,90.1,24.5,98.0,0.269,74.3
STU07298,CSAI,CS&AI,4,60,3,19,0.95,0.05,At Risk (<2.0),High Risk,66.2,58.1,34.5,60.4,49.9,46.3,50.1,18.6,52.8,0.325,68.4
STU07299,BUS,BUS,3,33,33,0,0.0,2.255,Below Average (2.0-2.5),Medium Risk,76.2,78.3,60.6,75.8,81.4,79.5,77.4,26.4,81.4,0.202,75.1
STU07300,EEE,ENGR,2,30,24,2,0.2,1.24,At Risk (<2.0),High Risk,67.3,64.3,50.8,64.8,73.8,70.3,67.7,21.3,76.7,0.366,65.0
STU07301,SWE,CS&AI,4,48,27,7,0.4375,0.625,At Risk (<2.0),High Risk,73.3,53.7,47.8,63.3,66.8,63.9,61.5,7.7,68.3,0.338,74.4
STU07302,CIV,ENGR,2,24,0,8,1.0,0.0,At Risk (<2.0),High Risk,74.9,59.7,38.7,61.0,53.3,47.0,52.0,15.5,58.7,0.415,68.6
STU07303,BUS,BUS,2,30,30,0,0.0,2.4,Below Average (2.0-2.5),Medium Risk,82.9,52.9,71.9,66.5,89.4,90.2,79.0,17.9,95.0,0.43,84.1
STU07304,SWE,CS&AI,4,48,48,0,0.0,2.869,Average (2.5-3.0),Low Risk,76.0,66.7,72.9,78.9,92.0,90.3,83.8,14.2,100.0,0.41,78.5
STU07305,MECH,ENGR,3,33,30,1,0.0909,1.155,At Risk (<2.0),High Risk,75.8,46.9,65.3,63.6,71.9,73.0,66.6,21.5,79.7,0.381,76.8
STU07306,SWE,CS&AI,4,48,48,0,0.0,3.544,High (>=3.5),Low Risk,95.3,84.1,89.0,84.7,90.0,96.3,90.1,32.7,95.2,0.172,100.0
STU07307,CSAI,CS&AI,4,60,51,3,0.15,1.065,At Risk (<2.0),High Risk,77.9,88.5,49.4,79.4,58.2,59.9,65.6,26.4,65.2,0.227,78.9
STU07308,PHYS,SCI,2,30,0,10,1.0,0.0,At Risk (<2.0),High Risk,69.6,97.7,38.1,72.5,45.1,37.6,54.1,14.5,54.1,0.497,70.0
STU07309,CSAI,CS&AI,2,30,30,0,0.0,3.74,High (>=3.5),Low Risk,93.4,97.9,91.8,95.8,91.3,91.4,93.0,35.2,100.0,0.0,94.9
STU07310,DSAI,CS&AI,4,60,60,0,0.0,2.72,Average (2.5-3.0),Low Risk,82.8,87.2,81.2,88.9,78.7,80.0,82.2,16.5,87.8,0.412,82.7
STU07311,DSAI,CS&AI,3,45,45,0,0.0,2.587,Average (2.5-3.0),Low Risk,92.4,75.9,76.6,87.4,79.7,82.8,80.9,12.3,89.6,0.53,94.3
STU07312,DSAI,CS&AI,5,63,63,0,0.0,3.257,Good (3.0-3.5),Low Risk,71.7,84.1,67.2,92.0,91.4,90.7,87.8,11.6,98.7,0.452,71.5
STU07313,SWE,CS&AI,3,45,45,0,0.0,1.593,At Risk (<2.0),High Risk,89.1,69.3,64.4,78.1,69.3,72.4,71.0,15.4,73.8,0.299,82.4
STU07314,EEE,ENGR,2,30,30,0,0.0,2.41,Below Average (2.0-2.5),Medium Risk,96.3,84.1,84.7,78.4,79.7,76.7,79.7,24.2,86.5,0.29,100.0
STU07315,DSAI,CS&AI,5,63,63,0,0.0,3.024,Good (3.0-3.5),Low Risk,87.1,74.6,79.1,77.4,92.5,90.4,85.6,19.9,100.0,0.312,88.8
STU07316,CSAI,CS&AI,2,30,30,0,0.0,2.86,Average (2.5-3.0),Low Risk,80.1,78.6,77.5,82.8,90.8,83.2,84.2,20.7,93.7,0.235,81.4
STU07317,BUS,BUS,3,33,33,0,0.0,1.791,At Risk (<2.0),High Risk,89.0,86.0,60.4,82.7,70.3,67.9,72.8,16.7,68.0,0.23,88.2
STU07318,FIN,BUS,2,27,27,0,0.0,2.3,Below Average (2.0-2.5),Medium Risk,91.8,85.9,78.2,78.9,73.2,77.5,77.7,22.5,77.2,0.37,87.1
STU07319,SWE,CS&AI,4,48,39,3,0.1875,0.906,At Risk (<2.0),High Risk,91.5,69.8,59.5,73.8,59.6,61.9,64.0,25.0,67.4,0.283,93.3
STU07320,DSAI,CS&AI,3,45,45,0,0.0,2.453,Below Average (2.0-2.5),Medium Risk,81.5,72.4,65.5,85.5,80.6,82.7,79.2,11.6,85.6,0.208,81.6
STU07321,CSAI,CS&AI,4,60,57,1,0.05,1.425,At Risk (<2.0),High Risk,87.8,73.1,64.8,69.4,69.9,68.4,69.3,29.0,76.4,0.073,86.2
STU07322,CSAI,CS&AI,5,75,66,3,0.12,1.224,At Risk (<2.0),High Risk,95.2,60.7,73.6,65.4,68.7,69.3,67.7,24.4,74.5,0.362,96.6
STU07323,DSAI,CS&AI,1,15,15,0,0.0,3.14,Good (3.0-3.5),Low Risk,88.0,67.9,85.5,84.6,89.6,92.3,86.0,18.2,100.0,0.301,88.5
